timestamp,Delta,Theta,Alpha,Beta,Gamma
0.0,-2.3594326859092187,-0.2475788094423585,3.6699608865494335,-17.5206459943852,-0.1290673105356929
0.00390625,-4.229185193374612,0.7272661255328572,10.996760414200425,17.272462945693963,0.7445821915339356
0.0078125,-2.003583493849746,3.95807584604103,-8.910773960374197,-16.80467504671079,0.20070288421715127
0.01171875,2.5002626218177615,-0.9936532183165824,2.581869217520685,31.614464161696077,0.3906841017111982
0.015625,-2.3314702670894527,-0.15234428828725868,1.8063420696916097,42.82181304681333,-0.19277942056352487
0.01953125,-0.354000205649468,-0.5891713694799036,9.161667685876267,11.178093063123068,-1.1803251138524045
0.0234375,-4.2958750937330406,-3.6523067692989155,15.707397551038245,-10.932482100785858,0.3806324505544602
0.02734375,2.075977467340569,2.095499859905998,6.427234153581959,46.9077405495065,-0.7414834545732463
0.03125,-0.8399134958505668,-3.433985153107731,20.561897965324526,6.845330570743325,-0.3419170004524722
0.03515625,-3.3772238721020984,-3.62979846030514,-5.598635536135039,-60.96298890119355,0.672945629312522
0.0390625,-0.7877393341981235,1.8542169264193769,14.38126783017591,11.072481899817891,-0.7551168517592709
0.04296875,6.911980807785659,-4.6565556094190965,-3.6268667250929103,5.656717481608254,0.6263782158050168
0.046875,0.8256741717914408,1.725212565999629,5.375383089102529,-13.395016533091157,0.23392372388009663
0.05078125,2.156294374300547,-1.4023181168579637,-7.663507755275736,3.628081581481971,0.04099363833103671
0.0546875,2.481842720302956,5.621453319521988,-11.93218117317137,-22.646781109059276,0.6209675827727518
0.05859375,6.2879695333216725,-4.044639429992212,-5.051540844046464,54.932542555999945,0.9340522463421592
0.0625,1.50169582556493,-2.4908835769123376,-15.810077850304973,39.815922142143975,-1.194318243645388
0.06640625,2.9052878939861406,2.7445030600539426,-10.356139089350558,6.5879286136146185,0.013179331370981399
0.0703125,4.5383224953580985,6.29370249777744,4.518533523708571,9.585690829200486,0.026163168306506616
0.07421875,3.860478643187061,2.134322528100217,-4.055235351469452,11.59073927201949,0.363048925543645
0.078125,1.5997648772318338,1.921989615237497,0.7139354879723019,41.85597679919531,0.30798855129909664
0.08203125,-4.665189988668197,0.17304221390637092,-6.575682798861773,-7.918200005128783,-0.9991327774670323
0.0859375,2.1433458077975036,-0.955926005840936,-0.8070415328641904,-57.65150906539834,-0.2725143041487842
0.08984375,0.09631353731306198,1.6621705564618061,-9.080102339374827,-37.270230132374714,0.06046387332038881
