timestamp,Delta,Theta,Alpha,Beta,Gamma
0.0,-3.284966122237049,-0.8371748864482447,3.2217581898587584,-1.8045853301109713,-0.014661475677408975
0.00390625,-0.17015428500272484,2.3639134177184964,1.9883291776928174,6.477457938894436,-0.03864742358216567
0.0078125,-4.477275227733923,3.9198489633209497,-0.388632745324732,11.374392295587393,-0.055903916719984986
0.01171875,-0.09383727654065599,-2.5194672201830386,1.862324952621438,-7.561551719838747,0.12717879707870466
0.015625,-3.840482289896094,0.9001654484562384,5.415236177000356,-4.130121665070975,-0.4691371410151865
0.01953125,0.8263526005680752,-0.9081660397074922,1.5342417050242032,-8.803582340755277,0.15279110657444056
0.0234375,-4.976396979344624,2.645670230937083,2.344785849927054,1.268498437553613,-0.11757899432073028
0.02734375,2.82379029701377,-3.4217424918726005,-0.8102306543199911,-2.021310296538023,0.8469423574284349
0.03125,-0.43319104510066686,2.374796045398544,4.871244429706907,-2.784501906228066,-0.3239716225685568
0.03515625,-2.526352160820704,-3.4454834060695063,1.1881928543149889,17.191564421448,0.9492883392751621
0.0390625,2.4541355285489757,0.30807854011147207,0.4172078882026513,-5.60866878868578,0.31319016815289863
0.04296875,2.1468887028803594,-2.9003300274312815,-1.0815977896655196,-12.683839576642711,-0.1557200746377344
0.046875,-1.450897016793679,3.934323970428262,-2.4952993957341487,-9.752390601896849,-0.8616456934068483
0.05078125,-2.8974303397893584,-0.9918894324569867,0.3425422849206401,-8.782044987767936,-0.5717755693785086
0.0546875,-2.314006509831259,-0.8255378587287739,-3.7487341096482725,15.454970796084371,0.21046674847380142
0.05859375,5.129539335788833,-1.228143085178122,-1.8545077188707255,11.780182439613645,0.9587057904502407
0.0625,-8.215080175022587,0.2315660034996452,-2.35566941296467,1.1440585468039481,-0.23079925770953547
0.06640625,-1.508466041865879,2.4441335900584162,2.263003968531142,9.409685874330151,0.049109153023535794
0.0703125,3.9904857332787405,-0.31052939887663006,-3.0713556209391175,4.585666944882943,0.7657093070884871
0.07421875,-0.24327011121322947,0.6724197555073956,-3.479002762078595,2.9085298588501374,0.02493938286545805
0.078125,-5.156611284564427,3.2715299856045243,-2.379024789899958,-1.410754901521508,0.7803643359086542
0.08203125,2.137024022085709,-0.39557256307503375,-2.0704957838740743,-7.4005494206283355,0.1842303893001707
0.0859375,1.60714493843456,2.3042595005313844,-0.9053263789854477,-4.186344253731955,0.5650526419174534
0.08984375,3.947199205695035,-3.2501657160065767,-4.059452057871993,-5.07548851801268,-0.8702084788500997
0.09375,1.1382280460437604,2.845550127247054,-2.5602005310973075,-7.126581307930864,0.015161429287233309
0.09765625,-7.087336101548365,4.303932146405216,-0.8560763649882848,-1.448604874574544,0.10944761239451246
0.1015625,3.1841319570421245,1.0242075230436523,1.542705980587573,0.2995131544877534,0.19203888388935522
0.10546875,-3.024836121255803,-2.1776844812971285,1.959786963737164,2.7010746451656322,-1.2172570700627217
